Date,BullPrev,BearPrev,BullVar,BearVar,BullWords,BearWords,10BullVar,10BearVar
3/15/2014,10,11,66.66666667,-26.66666667,3,5,666.6666667,-266.6666667
3/14/2014,6,15,-33.33333333,150,10,11,-333.3333333,1500
3/13/2014,9,6,28.57142857,100,6,15,285.7142857,1000
3/12/2014,7,3,-12.5,-76.92307692,9,6,-125,-769.2307692
3/11/2014,8,13,166.6666667,116.6666667,7,3,1666.666667,1166.666667
3/10/2014,3,6,-50,-40,8,13,-500,-400
3/9/2014,6,10,-25,-41.17647059,3,6,-250,-411.7647059
3/8/2014,8,17,-20,70,6,10,-200,700
3/7/2014,10,10,-23.07692308,66.66666667,8,17,-230.7692308,666.6666667
3/6/2014,13,6,0.1,-45.45454545,10,10,1,-454.5454545
3/5/2014,13,11,-58.06451613,0.1,13,6,-580.6451613,1
3/4/2014,31,11,933.3333333,120,13,11,9333.333333,1200
3/3/2014,3,5,-57.14285714,-58.33333333,31,11,-571.4285714,-583.3333333
3/2/2014,7,12,0.1,-42.85714286,3,5,1,-428.5714286
3/1/2014,7,21,-50,90.90909091,7,12,-500,909.0909091
2/28/2014,14,11,-17.64705882,-57.69230769,7,21,-176.4705882,-576.9230769
2/27/2014,17,26,-10.52631579,-48,14,11,-105.2631579,-480
2/26/2014,19,50,216.6666667,138.0952381,17,26,2166.666667,1380.952381
2/25/2014,6,21,50,425,19,50,500,4250
2/24/2014,4,4,-42.85714286,-71.42857143,6,21,-428.5714286,-714.2857143
2/23/2014,7,14,0.1,55.55555556,4,4,1,555.5555556
2/22/2014,7,9,0.1,-57.14285714,7,14,1,-571.4285714
2/21/2014,7,21,-30,90.90909091,7,9,-300,909.0909091
2/20/2014,10,11,-23.07692308,-35.29411765,7,21,-230.7692308,-352.9411765
2/19/2014,13,17,0.1,6.25,10,11,1,62.5
2/18/2014,13,16,85.71428571,100,13,17,857.1428571,1000
2/17/2014,7,8,-22.22222222,-27.27272727,13,16,-222.2222222,-272.7272727
2/16/2014,9,11,-52.63157895,-60.71428571,7,8,-526.3157895,-607.1428571
2/15/2014,19,28,18.75,75,9,11,187.5,750
2/14/2014,16,16,-23.80952381,45.45454545,19,28,-238.0952381,454.5454545
2/13/2014,21,11,10.52631579,-60.71428571,16,16,105.2631579,-607.1428571
2/12/2014,19,28,26.66666667,27.27272727,21,11,266.6666667,272.7272727
2/11/2014,15,22,150,46.66666667,19,28,1500,466.6666667
2/10/2014,6,15,-33.33333333,36.36363636,15,22,-333.3333333,363.6363636
2/9/2014,9,11,-25,-57.69230769,6,15,-250,-576.9230769
2/8/2014,12,26,71.42857143,23.80952381,9,11,714.2857143,238.0952381
2/7/2014,7,21,40,162.5,12,26,400,1625
2/6/2014,5,8,-61.53846154,-57.89473684,7,21,-615.3846154,-578.9473684
2/5/2014,13,19,0.1,137.5,5,8,1,1375
2/4/2014,13,8,-18.75,0.1,13,19,-187.5,1
2/3/2014,16,8,220,0.1,13,8,2200,1
2/2/2014,5,8,-16.66666667,-42.85714286,16,8,-166.6666667,-428.5714286
2/1/2014,6,14,-64.70588235,40,5,8,-647.0588235,400
1/31/2014,17,10,30.76923077,-9.090909091,6,14,307.6923077,-90.90909091
1/30/2014,13,11,44.44444444,-38.88888889,17,10,444.4444444,-388.8888889
1/29/2014,9,18,0.1,-37.93103448,13,11,1,-379.3103448
1/28/2014,9,29,-62.5,222.2222222,9,18,-625,2222.222222
1/27/2014,24,9,118.1818182,50,9,29,1181.818182,500
1/26/2014,11,6,-52.17391304,-80,24,9,-521.7391304,-800
1/25/2014,23,30,76.92307692,42.85714286,11,6,769.2307692,428.5714286
1/24/2014,13,21,160,-8.695652174,23,30,1600,-86.95652174
1/23/2014,5,23,-72.22222222,228.5714286,13,21,-722.2222222,2285.714286
1/22/2014,18,7,-5.263157895,0.1,5,23,-52.63157895,1
1/21/2014,19,7,216.6666667,0.1,18,7,2166.666667,1
1/20/2014,6,7,-25,-22.22222222,19,7,-250,-222.2222222
1/19/2014,8,9,14.28571429,-57.14285714,6,7,142.8571429,-571.4285714
1/18/2014,7,21,0.1,90.90909091,8,9,1,909.0909091
1/17/2014,7,11,40,57.14285714,7,21,400,571.4285714
1/16/2014,5,7,0.1,-30,7,11,1,-300
1/15/2014,5,10,150,-50,5,7,1500,-500
1/14/2014,2,20,0.1,53.84615385,5,10,1,538.4615385
1/13/2014,2,13,-50,116.6666667,2,20,-500,1166.666667
1/12/2014,4,6,-20,-53.84615385,2,13,-200,-538.4615385
1/11/2014,5,13,-44.44444444,-35,4,6,-444.4444444,-350
1/10/2014,9,20,-35.71428571,66.66666667,5,13,-357.1428571,666.6666667
1/9/2014,14,12,366.6666667,-36.84210526,9,20,3666.666667,-368.4210526
1/8/2014,3,19,-66.66666667,26.66666667,14,12,-666.6666667,266.6666667
1/7/2014,9,15,-25,0.1,3,19,-250,1
1/6/2014,12,15,20,150,9,15,200,1500
1/5/2014,10,6,0.1,0.1,12,15,1,1
1/4/2014,10,6,-9.090909091,-40,10,6,-90.90909091,-400
1/3/2014,11,10,57.14285714,233.3333333,10,6,571.4285714,2333.333333
1/2/2014,7,3,75,-57.14285714,11,10,750,-571.4285714
1/1/2014,4,7,33.33333333,-46.15384615,7,3,333.3333333,-461.5384615
12/31/2013,3,13,50,-7.142857143,4,7,500,-71.42857143
12/30/2013,2,14,/,/,3,13,/,/
12/29/2013,4,9,/,/,2,14,/,/
12/28/2013,/,/,/,/,4,9,/,/
